date,ABI.BR,AD.AS,ADS.DE,ADYEN.AS,AI.PA,AIR.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CS.PA,DB1.DE,DG.PA,DHL.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,IBE.MC,IFX.DE,INGA.AS,ISP.MI,ITX.MC,KER.PA,MBG.DE,MUV2.DE,NDA-FI.HE,NOKIA.HE,OR.PA,PRX.AS,RACE.MI,RI.PA,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SGO.PA,SIE.DE,STLAM.MI,SU.PA,TTE.PA,UCG.MI,VOW3.DE,^STOXX50E
2026-04-17,63.6622,40.3057,143.7032,984.9000,165.5766,176.2238,372.8428,1239.7623,50.6010,40.9826,20.3100,79.6281,65.8428,91.5652,40.2107,256.6277,133.5298,48.0806,29.5900,210.7199,9.4783,21.2677,19.4065,48.9000,24.3458,5.7268,54.0917,250.7851,52.6600,539.0590,15.7082,8.5655,349.8766,44.3300,317.4850,65.1730,1727.6550,311.7966,10.9102,77.6771,153.6325,79.0156,247.6500,7.4410,274.3568,72.1696,70.0892,86.9021,6057.7100
2026-04-20,63.1495,40.6800,142.1817,970.8000,165.8792,173.1800,372.1736,1240.7589,50.7256,41.2418,19.6150,78.9473,65.6689,89.9335,40.0503,259.3797,132.8500,47.8409,29.5700,201.7323,9.4822,21.8004,19.4751,47.9950,24.1731,5.6069,53.4035,245.4450,52.0100,541.3497,15.5709,8.8547,344.1883,43.9950,311.9500,64.7297,1683.0000,299.6333,10.6276,77.6866,147.6933,76.3377,242.5500,7.3490,269.3846,73.4931,67.9900,84.8210,5982.6299
2026-04-21,61.6906,40.8770,142.3780,981.3000,165.9326,170.5200,377.4316,1232.7863,51.2914,39.8558,19.2300,78.9284,64.1808,89.4868,40.0220,260.7557,133.6500,47.2560,28.7900,201.9277,9.4461,21.8981,19.5339,47.7350,24.1731,5.5875,52.9906,240.5005,51.1500,542.1132,15.5954,8.7497,338.5001,42.7850,309.3000,64.7297,1676.0000,279.2622,10.5071,76.7300,148.6373,76.0855,241.6000,7.3860,267.9077,74.1054,67.0100,84.3522,5930.2500
2026-04-22,61.2371,41.0149,138.9425,970.4000,165.7368,166.2400,372.6516,1245.5427,51.3106,40.1250,19.0650,77.4157,65.7848,88.1271,39.0974,260.7557,130.7500,46.7573,27.4200,196.8478,9.5319,22.4210,19.5437,49.3900,23.8327,5.5373,52.1648,235.4571,50.5000,533.3325,15.6543,8.4307,338.2549,42.4250,308.1000,63.4574,1645.5000,269.4722,10.4241,76.5027,147.3197,74.6301,241.6500,7.3030,269.6800,75.0832,65.6800,83.1898,5906.2202
2026-04-23,61.0400,40.7391,135.5561,930.6000,167.1964,168.1600,372.9384,1219.6312,52.0106,39.9256,18.6600,76.6593,65.8041,87.7095,38.9559,260.6574,131.0500,45.9710,27.5300,187.3717,9.6313,22.6898,19.6221,53.3500,23.6945,5.4899,52.6170,235.5066,50.5800,532.1871,15.5121,8.9657,368.6086,41.5500,305.8500,63.3996,1674.0000,275.9000,10.2028,77.4309,138.3519,75.6974,243.4000,7.1920,270.6153,75.6561,64.4500,82.8336,5894.7300
2026-04-24,61.2765,40.6110,133.7401,975.1000,167.6414,165.9200,370.9308,1248.0969,52.0873,38.3900,18.5800,75.0141,65.2824,86.4469,38.7106,262.1317,127.6000,45.8272,27.6100,181.4126,9.5699,22.4308,19.5290,54.1500,23.5317,5.4715,51.6732,237.3855,49.7750,526.6515,15.3797,8.8627,370.1778,41.5350,299.5500,63.2261,1648.0000,267.0000,10.0763,75.8398,144.8221,75.2317,243.1000,6.8370,271.7476,76.0512,64.0100,81.2586,5883.4800
2026-04-27,61.7300,40.2072,135.2616,966.1000,166.9828,165.5600,371.1220,1211.1415,52.0489,38.3800,18.7150,74.9763,64.3354,87.5638,38.4653,261.8369,127.7500,45.6450,26.8700,182.1452,9.5406,22.4845,19.5927,53.6000,23.5662,5.4831,51.2406,241.0444,49.5250,516.1528,15.4974,9.2309,366.5981,40.7700,296.1000,62.3587,1658.0000,270.9555,10.1534,74.7223,146.4740,75.0570,251.8500,6.8360,270.8615,75.8635,64.3900,81.6899,5860.3198
2026-04-28,62.9327,40.0988,135.2616,954.0000,161.6428,166.1000,374.6592,1170.3906,52.2023,36.6200,18.7800,75.0331,65.1278,88.8846,38.6634,262.7214,128.5500,45.9039,26.7600,178.4818,9.6907,22.8853,19.7594,52.8000,23.6994,5.5895,50.9850,233.4793,49.0300,519.3979,15.5415,9.3642,366.5000,40.7450,291.4500,61.9539,1622.5000,268.2855,10.2423,74.7128,146.3954,75.0376,251.1500,6.6950,266.6277,77.3055,65.7700,81.2024,5836.1001
2026-04-29,61.7103,39.1926,146.5497,957.2000,160.7350,174.6200,367.9672,1191.1655,51.8284,36.4500,18.4750,73.3312,63.8716,87.9037,37.9558,260.5591,126.1500,44.9354,27.3200,176.4303,9.4208,23.1101,19.5192,55.7000,23.5662,5.5324,50.6400,229.9687,48.7550,502.6000,15.5611,10.2598,365.6000,40.6500,290.2500,60.0455,1607.5000,265.8133,10.3490,74.1730,143.4454,74.1838,246.7500,6.6310,267.3661,77.2660,65.7300,80.1337,5816.4800
2026-04-30,63.4847,39.4192,144.6847,958.5000,162.9422,174.8800,371.8868,1220.9297,52.4900,38.0500,18.8100,73.6716,64.4900,86.6606,38.6257,257.1191,128.5000,48.3108,27.5700,177.0653,9.6702,23.4570,19.5535,57.1300,24.4297,5.5837,50.5800,230.0676,49.5850,510.8000,15.6837,10.5534,366.0500,41.0700,293.3500,60.5660,1623.5000,269.9666,10.3800,75.5936,143.0718,75.3287,252.5500,6.2090,264.4616,78.3130,65.6200,80.8274,5881.5098
2026-05-04,62.2426,38.5425,138.6480,970.8000,158.1006,176.1800,360.7015,1185.9718,52.8500,37.4000,17.8950,71.8752,65.2000,84.9318,37.8048,257.1191,125.8000,44.7915,27.0100,169.2500,9.4266,23.3544,19.1713,56.8100,23.6501,5.4386,49.3900,224.7276,47.9250,508.4000,15.3600,11.3346,359.7000,40.6150,291.0500,61.0479,1588.5000,262.2533,9.9790,73.6900,145.5890,72.8643,249.5500,6.1210,256.5356,77.6808,64.0600,78.5588,5763.6099
2026-05-05,68.0588,38.8380,140.0222,972.3000,159.7026,177.8600,366.0551,1227.5217,53.4500,37.9000,18.2350,73.0097,64.4600,86.2235,38.0124,253.1876,129.0500,44.3600,27.3400,171.5000,9.4617,23.4228,19.3477,60.5000,24.0152,5.5692,50.4400,225.3703,48.1900,508.8000,15.4287,11.3694,361.3500,40.7200,279.5500,62.0888,1588.0000,269.2744,10.1720,74.1600,147.3000,73.6599,260.5000,6.1810,268.7446,78.3228,67.8200,79.0837,5869.6299
2026-05-06,69.3600,37.9023,145.5191,957.6000,160.4502,188.5000,375.2328,1303.4303,52.5200,38.5100,18.8750,76.9618,64.9200,90.7202,39.4370,248.0767,133.5000,46.8200,27.8200,176.7000,9.5942,22.4503,19.3673,59.2300,25.1945,5.7519,52.4400,240.5500,50.1800,523.6000,15.5954,11.2898,373.4000,41.8800,286.1000,63.6695,1671.5000,293.4034,10.5880,74.6400,149.3200,77.8513,268.3000,6.4850,278.3444,75.8043,70.9400,82.5523,6027.1299
2026-05-07,67.8000,37.1045,149.2000,948.9000,157.2640,183.4400,371.6000,1298.4363,50.9100,37.4300,18.9750,77.8695,63.2800,90.5551,39.2295,242.8675,131.5500,47.3200,27.7000,176.3000,9.4032,21.8786,19.2350,59.5000,25.4116,5.7335,52.6800,244.0605,50.3200,511.6000,15.3502,10.4937,367.0000,41.9600,288.8500,61.7033,1702.0000,291.5244,10.5800,73.7400,151.3800,77.7931,266.2000,6.4080,270.9600,74.3425,71.4000,82.5711,5972.6499
2026-05-08,67.8000,36.6317,146.8500,942.8000,155.8577,179.8800,369.1000,1317.8130,51.6500,36.9800,18.9250,77.3589,62.8000,88.9138,38.7200,238.5428,128.8000,46.8500,27.4000,171.4000,9.3789,22.2549,19.0684,61.6600,25.2143,5.6204,51.3200,243.1705,50.1300,502.0000,15.2718,10.8918,363.0000,41.0100,289.5000,61.3756,1661.0000,283.1189,10.4660,73.1000,146.2000,76.8228,264.9500,6.5160,268.4000,74.8660,70.5000,82.1398,5911.5298
2026-05-11,67.8200,36.3460,141.7000,921.0000,156.6409,175.4800,371.7000,1304.0295,53.4600,37.0800,18.7600,76.4891,61.8200,90.2832,39.5000,243.7520,129.1500,47.3900,27.6000,167.0000,9.6303,22.9292,19.2203,61.7900,25.3820,5.6639,49.9200,235.8527,50.2600,499.3000,15.2816,11.3346,353.6000,41.0650,281.1000,59.2552,1606.5000,281.2400,10.4160,73.2200,144.4600,75.6392,268.6500,6.4160,274.6500,75.9623,70.7300,82.4961,5895.4502
2026-05-12,68.0000,36.1687,142.0000,908.7000,156.4807,172.5200,368.2000,1264.2775,53.2000,38.4400,18.5300,75.6571,62.7800,87.8066,39.1000,245.5212,128.0000,47.1900,27.6200,165.9000,9.4734,23.1345,19.0488,58.1400,24.8244,5.5846,48.4800,236.4460,50.2200,468.9000,15.1688,11.0311,358.8500,38.4650,280.0000,59.2745,1579.0000,277.5811,10.2000,73.3600,142.4000,73.7957,264.6000,6.2610,265.3000,77.3352,70.1100,81.3149,5808.4502
2026-05-13,68.5400,35.9520,144.0000,880.0000,157.5488,173.4400,372.3000,1325.4038,54.0000,37.9700,18.6450,76.3000,61.4400,88.7778,38.9000,241.0000,126.0500,47.4900,27.9600,170.4500,9.4880,23.0368,19.1811,64.3600,25.0909,5.5247,49.0500,237.9294,50.7600,462.1000,15.1492,11.8620,355.6000,40.0150,283.1500,58.5034,1582.5000,278.3722,10.2780,72.7200,136.2600,73.6793,266.8000,6.4730,268.4000,76.8512,71.1600,81.1086,5861.0698
2026-05-14,69.6800,35.9619,146.8000,898.0000,159.2754,172.7400,380.3000,1365.3557,53.3900,38.1800,18.9650,76.3800,61.8600,89.3799,39.4800,243.2000,127.4500,47.9100,27.8200,173.2000,9.4685,23.0465,19.1811,68.0700,25.6041,5.6330,49.2600,241.6378,51.0200,468.2000,15.1492,11.8620,358.9000,38.7200,287.0000,58.9468,1593.5000,280.0533,10.2460,73.2400,141.2200,74.3196,273.7000,6.7020,270.9500,77.3154,72.3500,83.2835,5861.0698
2026-05-15,69.5200,36.2475,145.7000,890.8000,156.8546,167.6800,374.5000,1305.0283,52.6300,37.7100,18.8750,74.4000,61.2400,86.6800,39.1800,244.4000,124.6500,46.8000,27.6800,173.2500,9.2415,22.9879,18.8184,65.1900,25.0317,5.5450,49.4800,234.2210,50.3500,473.0000,15.1246,11.8471,357.1000,39.0950,279.4000,59.5251,1575.5000,268.3844,10.1820,73.9600,144.0600,72.2045,259.6000,6.4670,263.7500,77.7105,71.2600,82.4398,5827.7598
2026-05-18,69.6200,37.0651,147.3000,909.3000,158.6364,170.3800,381.4000,1262.8792,52.9600,37.8300,18.9050,74.1200,62.5000,88.0200,40.0600,255.8000,124.5000,47.2600,28.7900,174.2000,9.3701,23.7294,19.0390,66.3300,24.9527,5.5920,50.1600,236.8416,49.9700,483.8000,15.4336,11.6729,357.8500,39.2900,277.0000,60.0841,1580.0000,270.8567,10.1860,74.3400,147.8600,72.5344,260.5000,6.3960,260.9500,79.2809,71.4600,82.2898,5849.0000
2026-05-19,70.2200,37.4787,146.7500,952.6000,158.2727,169.1000,382.6000,1247.4977,52.3000,38.5200,18.7550,73.7200,63.5000,87.5000,40.3300,257.3000,122.9500,47.0700,29.3800,176.0000,9.3136,23.5910,19.1811,64.6400,24.9774,5.5390,49.8200,238.5722,49.5400,483.4000,15.5464,11.5286,357.2000,40.2400,286.6000,60.9130,1607.0000,271.1534,10.2040,75.2000,156.7200,70.8462,256.8000,6.3530,255.8000,78.8068,70.4600,82.1398,5851.1602
2026-05-20,71.1600,37.0257,148.2000,956.3000,160.9273,173.3600,385.7000,1331.3966,51.1000,39.2300,19.4700,74.3600,63.5000,89.2800,40.3600,256.9000,124.6000,48.0900,29.1600,176.7000,9.4218,23.2746,19.2154,67.9400,25.6238,5.6930,50.7400,245.3956,50.0100,485.8000,15.8554,11.6779,360.2000,40.8200,290.2500,61.2985,1622.0000,279.3611,10.6220,76.6700,153.4200,72.3016,264.1000,6.4370,264.6000,78.6290,72.2700,82.4211,5976.0698
2026-05-21,71.4200,36.4938,150.0000,943.0000,163.3818,165.9600,385.9000,1343.5819,51.8900,38.9100,19.2300,74.3600,62.8600,89.1600,40.1100,258.0000,123.1000,47.9100,29.1300,175.4000,9.5104,23.5218,19.3036,68.0000,25.8014,5.5960,50.3800,241.8850,49.7600,474.3000,15.8995,12.0212,359.4500,39.6050,298.2000,62.0117,1607.5000,276.5922,10.4560,77.5400,150.9000,71.8359,264.0500,6.3070,264.6000,79.2710,70.6800,83.0585,5960.3198
2026-05-22,71.9000,36.0998,154.5000,957.9000,163.9818,169.5200,385.6000,1407.3052,51.6700,38.5100,19.2950,74.4800,61.8600,89.9300,40.1200,256.0000,121.7000,49.8800,29.3100,173.2500,9.4500,23.0324,19.1909,73.4200,26.0876,5.6180,50.7800,239.3138,50.1200,469.0000,16.0760,13.1905,361.6500,39.0600,301.5500,62.4165,1605.0000,281.8333,10.4280,76.8800,151.7800,73.0389,268.6000,6.5080,269.0500,77.6808,72.1100,84.0710,6019.4502
2026-05-25,72.2800,36.0702,157.8500,987.6000,167.4182,174.2600,391.0000,1428.8793,51.3500,38.4100,20.0900,75.4400,61.7200,92.5200,40.4700,256.5000,125.6500,50.2600,29.4500,175.1000,9.5484,22.7803,19.3428,76.7300,26.7636,5.7400,51.6000,244.5550,50.7600,474.0000,16.4488,13.0014,367.6500,40.1550,310.0000,63.0526,1650.5000,298.1500,10.8520,77.4600,154.4800,75.1929,276.7500,6.6980,277.3000,76.7129,74.0900,85.2522,6019.4502
2026-05-26,70.8000,35.7255,157.2000,969.6000,165.4182,172.2800,388.9000,1388.1284,51.3200,37.8200,19.9400,75.2600,61.2800,92.2000,40.4300,253.8000,124.1000,49.8700,29.0500,172.1000,9.5747,22.9088,19.5242,77.5500,26.4478,5.7080,51.3400,237.0888,50.9200,473.1000,16.2085,13.7677,368.7000,39.2800,284.0500,61.8575,1596.5000,295.1000,10.6780,76.3200,151.4600,74.3196,272.5500,6.7630,273.2000,77.2561,73.4600,84.8397,6064.1499
2026-05-27,72.4000,36.1490,165.6500,966.0000,166.3091,173.7000,389.4000,1374.7445,51.0900,38.1200,20.0600,77.0200,63.0200,92.3000,40.5700,252.0000,125.2500,50.5800,29.3400,174.6500,9.3448,22.2661,19.2987,76.7300,26.3738,5.7900,53.0000,247.6206,52.5100,467.7000,16.2134,13.3945,385.8500,38.9800,283.7500,63.4960,1634.0000,299.0000,10.8560,77.1400,150.0000,76.2601,274.0500,7.0200,268.9500,74.4906,73.0900,86.6021,6070.5400
2026-05-28,71.0400,35.8535,167.1500,927.4000,165.4545,177.7000,380.9000,1389.3269,50.7200,37.8400,19.8400,75.9400,61.8600,91.7600,39.7200,248.2000,124.3500,51.2800,28.9500,174.8000,9.3516,22.3848,19.1615,80.1100,26.1370,5.7490,53.7600,248.1645,52.7100,456.8000,16.0859,13.1358,386.6500,38.6250,293.6500,62.0888,1634.0000,303.0000,10.6740,76.3600,151.6000,75.3869,271.6500,6.9980,267.2500,74.4906,72.9100,86.7709,6055.1099
2026-05-29,69.0000,35.6270,166.6000,939.3000,161.8909,179.7000,381.6000,1383.1344,50.8200,36.5300,20.1100,74.7600,60.9400,92.9500,39.7300,247.6000,125.0500,51.2000,28.8600,175.1500,9.3789,22.2760,19.1173,81.1100,26.3491,5.8070,53.3000,252.5157,52.1900,452.3000,16.2379,12.5188,382.5500,39.0200,295.2000,61.1250,1620.0000,305.7000,10.7280,75.2900,155.2600,75.9302,269.8000,6.8650,269.9500,74.2536,74.2400,86.0772,6050.5400
2026-06-01,69.2400,35.1246,165.0000,911.8000,161.2909,173.1800,374.9000,1392.3232,50.8400,35.1300,19.8250,73.7200,61.3600,92.5800,39.5700,248.0000,123.3500,51.4000,28.8200,172.8000,9.3155,22.7605,18.9850,80.3500,26.1518,5.6940,52.6800,245.0000,51.4400,444.9000,15.9191,13.2552,379.4000,38.9450,298.6000,59.5636,1609.5000,297.0000,10.6560,74.1600,167.9000,73.8928,272.6500,6.6770,276.2000,75.4388,73.7200,84.8960,6034.9502
2026-06-02,69.7600,34.4154,166.8500,890.0000,160.4909,172.6800,376.7000,1460.0417,51.0700,34.1000,19.9800,72.9800,64.0400,94.4300,39.7800,242.1000,122.5500,52.9600,28.8800,171.1000,9.3321,22.8841,19.1713,88.0000,26.4084,5.7500,52.6800,254.4000,51.6700,442.4000,15.8995,14.3001,378.8500,42.5950,304.7500,59.4094,1603.5000,298.0000,10.7380,73.4200,162.8600,75.1152,278.7000,6.6290,287.1500,75.7055,74.9300,85.3272,6107.8501
2026-06-03,68.6000,34.7306,161.6000,848.2000,163.5455,169.3000,368.6000,1483.4136,50.7800,34.7000,19.5300,71.3200,64.3000,93.2000,39.0300,240.9000,123.1500,52.5400,28.1000,169.7500,9.2376,23.1906,19.1173,88.0000,25.9248,5.6430,53.4600,244.0500,49.9550,439.0000,15.7573,14.6136,370.4500,40.2500,297.3000,58.7155,1564.0000,293.8000,10.5780,73.5200,155.9400,75.3869,275.0000,6.3610,283.4500,76.6240,73.5000,83.7335,6053.5698
2026-06-04,67.5600,34.6912,160.5500,897.0000,165.1636,177.0000,371.3000,1496.1981,50.6500,35.5600,19.6500,70.2400,63.6600,93.9700,39.4400,245.3000,123.5500,52.3000,27.8300,176.2500,9.3224,23.1510,19.1762,85.0500,25.9889,5.6900,54.0600,249.0500,49.0750,441.2000,15.8554,13.8672,370.9000,40.0850,301.7000,58.9082,1582.5000,300.3000,10.7280,76.4400,164.5000,74.7077,272.0500,6.4250,281.8500,76.4265,74.1700,83.0585,6103.3301
2026-06-05,67.7000,35.3118,161.4500,817.4000,166.7273,178.9600,372.8000,1460.4412,50.9800,36.1600,19.4100,70.3800,64.4200,93.6500,39.5200,245.9000,124.2500,52.1600,27.6600,174.0500,9.3916,23.2845,19.4605,77.3000,25.6287,5.6730,55.0000,249.4500,47.9950,448.1000,15.8259,13.0263,375.5000,40.1500,300.4000,59.8528,1619.0000,298.5000,10.6740,77.9500,161.4800,74.9600,268.8000,6.2200,269.0500,76.4166,73.1500,82.3461,6062.0698
2026-06-08,67.8800,34.8390,164.5500,833.3000,165.3800,176.9600,374.1000,1512.7782,48.8500,35.6900,19.4000,69.7400,64.1800,93.1500,39.7000,244.7000,123.8000,51.7600,27.6300,173.1500,9.3253,23.2351,19.3771,78.2400,25.0613,5.5950,54.5600,249.0000,48.3550,448.9000,15.7720,12.9019,378.4500,39.5200,305.7000,59.8528,1643.5000,294.5000,10.6000,76.6700,158.1000,74.4000,268.0000,6.1500,270.5000,76.3870,71.6800,82.4023,6062.2900
2026-06-09,69.8800,35.2133,167.3500,823.1000,168.4200,175.7400,377.9000,1506.5857,48.5250,35.4900,19.3550,68.7200,65.3000,93.3900,40.1700,245.7000,122.7500,51.7400,27.7800,179.7000,9.4529,22.8643,19.5536,75.6600,24.8096,5.6460,55.7000,255.2000,47.7050,456.2000,15.6984,11.9814,384.5500,39.8400,308.5500,61.0865,1665.5000,295.6000,10.4820,77.0400,154.7000,75.4600,264.3000,6.0330,263.4500,75.5277,71.6200,81.8211,6049.7402
2026-06-10,70.4400,35.6368,172.1000,803.1000,167.7200,174.9600,381.5000,1505.3871,47.9800,35.3700,19.2400,67.6200,66.3400,91.9600,40.5300,246.8000,122.8500,50.8200,28.6300,178.6000,9.3613,23.2400,19.6664,75.1000,24.7208,5.5950,55.0200,256.0000,47.1100,460.3000,15.5366,11.8869,384.0500,39.9000,303.9000,60.7780,1635.5000,291.5000,10.4440,76.0100,149.7000,74.3200,258.4000,5.7710,257.7000,76.2882,70.6500,80.9024,6009.9502
2026-06-11,71.0800,35.6565,173.3000,785.2000,165.0200,175.2600,383.3000,1574.1044,48.8750,35.7900,19.3150,66.5400,66.0000,91.9400,40.4700,246.4000,123.3500,51.2400,27.7400,178.7500,9.4130,23.4872,19.9409,77.0600,24.7406,5.5990,55.3200,259.2000,47.4350,461.5000,15.5807,11.7376,383.3000,39.2050,310.3000,60.7009,1643.0000,295.3000,10.4720,76.3000,139.9000,73.2800,258.5000,5.7910,264.3000,77.0388,70.4100,80.0774,6056.9600
2026-06-12,71.2800,35.8240,176.3500,828.4000,168.3000,179.2800,386.4000,1627.6399,49.5000,36.1900,20.0900,67.0000,67.1800,96.6900,40.8600,249.5000,125.9000,51.7200,28.3200,182.7000,9.5436,22.9582,19.9213,80.0600,25.6189,5.8400,55.9400,268.3500,48.0150,458.9000,16.0368,12.9019,390.2500,39.2950,306.8500,61.1443,1697.0000,306.1000,11.0260,76.5900,140.2600,75.7600,264.5000,5.8920,265.3000,75.4388,73.3000,82.8898,6187.6299
2026-06-15,70.7600,35.4694,176.3500,858.9000,165.8600,183.6800,394.7000,1620.2488,49.2250,36.3100,20.6000,68.3400,66.4600,98.6500,41.8800,247.7000,127.8500,52.1600,27.8500,184.0500,9.5484,21.8805,20.0879,80.7500,25.9791,5.8850,56.6400,262.7000,49.3750,462.7000,16.2085,12.3198,385.8500,39.5700,319.3500,60.9515,1712.0000,316.4000,11.4520,75.5400,143.1800,78.0800,270.3500,6.0850,270.1500,72.1005,74.5700,84.7647,6229.4302
2026-06-16,71.1800,35.6664,174.2000,890.3000,167.3800,185.3000,399.0000,1589.2860,49.1100,36.0100,21.1000,67.9000,66.2000,99.9600,42.3500,247.1000,129.2000,52.8200,27.6500,183.5500,9.6810,21.7619,20.1762,79.2800,26.4972,6.0560,55.9400,265.3500,48.8800,468.8000,16.1594,12.0362,386.1500,38.8000,318.8000,61.1057,1749.5000,324.0000,11.6340,75.6600,142.9000,78.5000,273.0500,5.9710,276.9500,72.1498,77.6800,84.0523,6257.4199
2026-06-17,70.6000,34.8587,173.1000,888.3000,166.9000,187.0200,400.2000,1654.4077,49.8850,37.7400,21.6400,62.2400,65.8000,101.2000,42.5300,246.0000,130.3000,52.6800,26.9600,174.7500,9.6303,21.5839,20.2938,77.0600,27.1288,6.1100,56.4400,264.9000,46.7500,464.6000,16.2918,11.9665,382.1500,39.2100,310.7000,60.2576,1727.5000,324.0000,11.8960,74.8800,141.1800,78.8800,273.1000,5.7770,282.7500,71.3202,79.5700,81.1274,6300.0698
2026-06-18,70.4200,34.0017,177.9500,903.8000,167.1200,191.9400,400.0000,1673.9841,48.5350,37.1500,21.4900,59.7400,65.7000,101.1000,42.4000,243.1000,130.6500,52.0000,26.9100,177.6000,9.6585,20.9017,20.4311,82.0100,27.1633,6.1520,56.5000,276.5500,44.6000,464.7000,16.1055,11.9217,387.5000,39.0900,313.3500,61.5491,1763.0000,333.5000,11.8840,73.3400,134.8600,79.7600,276.8000,5.5650,291.0000,69.4732,80.0800,78.8400,6323.2700
2026-06-19,69.9800,34.0904,174.9000,875.8000,164.1600,189.4200,400.4000,1655.8060,49.0050,37.8400,21.3400,59.9800,65.0600,101.5800,42.5000,244.0000,129.6500,51.3000,26.6000,173.5500,9.6849,21.3960,20.4212,81.9700,27.5926,6.1780,55.7400,271.9500,45.2750,471.0000,16.1055,11.9217,380.1000,38.2150,307.5000,61.8190,1721.5000,329.4000,11.8020,74.1400,134.1400,78.2600,274.5000,5.5720,289.2500,70.1942,79.5200,80.4400,6293.1299
2026-06-22,70.8400,33.7161,174.5000,874.2000,165.7000,189.5200,406.6000,1653.8085,49.1700,38.1800,21.7500,60.9400,66.6400,101.8400,42.8100,244.0000,130.6500,51.6000,26.1200,168.5000,9.5699,21.3318,20.7742,85.9400,27.8048,6.2340,55.1600,266.1000,45.5300,478.0000,16.4929,12.2203,378.1000,37.8550,306.2000,61.1828,1620.0000,331.2000,11.9980,72.4900,132.2200,78.1000,279.0000,5.6530,292.7500,70.0461,80.0400,80.3200,6311.3198
2026-06-23,72.2000,34.3268,171.1000,833.0000,166.4400,193.2600,405.2000,1558.9227,48.9050,38.6000,21.6900,61.0600,67.6200,101.4400,42.7200,247.5000,129.1000,51.0600,26.2600,168.1500,9.6469,21.2576,20.7644,80.5600,27.5482,6.1310,55.1600,262.8000,45.2400,475.3000,16.1202,11.9416,376.0000,36.9550,301.7000,62.1467,1605.0000,331.1000,11.9300,73.4700,134.5200,77.3200,272.2500,5.2720,279.5000,69.9374,78.8800,77.9200,6230.5498
2026-06-24,74.4400,34.7306,176.0000,844.0000,169.7600,195.1000,404.5000,1551.9312,48.8900,39.5900,21.3200,60.9000,69.5400,101.4600,42.8000,244.8000,129.1500,51.1800,26.4400,168.6000,9.6147,20.5606,20.7350,79.5600,27.1041,6.0930,55.7800,265.3500,44.4050,479.5000,15.9093,12.2551,386.6500,38.4200,307.5000,63.8430,1629.0000,338.4000,11.8620,73.5500,134.8600,79.8400,271.4000,5.1760,280.5000,68.6535,77.7600,76.0200,6214.7002
2026-06-25,73.7800,34.6026,177.9000,821.9000,171.4000,195.0800,407.1000,1592.0826,48.2750,47.0000,21.6900,60.7800,69.9800,103.0000,43.0900,244.8000,131.3500,53.0000,26.4400,166.1000,9.8067,20.2491,21.0389,82.0100,27.0844,6.0300,56.5200,267.9000,44.6350,480.5000,15.9044,12.1257,387.9500,37.7800,312.3500,63.6116,1613.5000,343.7000,11.9160,73.7600,132.2800,81.7600,272.4000,5.1270,279.5500,68.4164,78.1900,76.0200,6267.5298
2026-06-26,74.6800,34.8981,181.7000,824.9000,172.8600,191.9000,407.9000,1576.3016,47.7600,47.0000,21.4700,59.0600,72.1200,101.1200,43.4100,238.3000,130.1000,52.3600,26.2500,168.6500,9.8398,19.9871,21.2644,78.3000,26.8475,5.9520,56.0000,267.0500,43.3350,477.7000,15.9927,11.3346,388.0000,37.4750,322.1500,63.5731,1626.0000,332.7000,11.8300,75.0700,135.1400,80.6000,267.5000,5.0220,276.0500,67.5176,77.0900,74.2800,6221.5498
2026-06-29,73.5200,34.7996,180.9000,829.0000,172.7200,191.5800,408.8000,1610.0610,46.9300,46.0300,21.5500,57.5000,72.0400,100.3600,43.3900,238.4000,126.8500,52.1400,24.8200,163.5000,9.8437,20.2689,21.3918,78.2400,26.8820,5.9000,55.4000,265.6500,43.0800,485.3000,16.0760,11.1604,387.0500,38.3850,323.9500,62.5322,1615.5000,336.5000,11.9180,75.5000,136.6400,77.5400,269.2000,4.8835,278.1000,68.1300,76.7600,71.3600,6231.6299
2026-06-30,72.6600,34.6912,179.4000,820.4000,173.2800,194.5400,414.1000,1719.3295,46.7800,48.4100,21.8700,57.2600,71.7400,102.1400,43.8500,238.8000,127.8000,53.1000,23.8500,164.0500,9.7969,20.3875,21.4114,81.6700,27.3064,5.9900,55.1200,247.3000,43.9200,488.5000,16.2820,11.4988,383.6500,37.9900,324.3500,61.5491,1598.0000,345.0000,12.0840,75.0800,134.0000,79.1600,281.1500,4.9755,285.4000,68.0300,78.2600,70.1000,6328.0898
2026-07-01,71.2200,34.6321,181.0000,849.3000,176.3000,198.2200,414.1000,1639.6254,46.7950,49.0000,21.9500,58.2000,72.2000,101.1600,43.5000,239.1000,124.3000,53.8400,24.2900,173.0000,9.7073,19.8536,21.0095,77.9000,27.2768,5.9970,55.7400,245.7500,43.7900,490.7000,16.1790,11.3296,380.3500,38.4500,331.5000,59.7371,1595.0000,349.9000,12.1160,73.0500,140.8800,78.4600,273.4500,5.1420,276.6500,65.9200,78.6800,69.9400,6282.5000
